id,keep,otech,private,title
18349,t,,f,National Elevation Dataset
18356,t,,f,CERES Clearinghouse Overview
18357,t,,f,California Natural Resources Agency Website
18360,t,,f,CNRA Geospatial Layer Server
18362,t,,f,Environmental Education
18364,t,,f,CEQA Web
18365,t,,f,California Watershed Portal
18369,t,,t,"Vegetation - Medium Scale Central Valley Riparian Vegetation and Land Use, 2011 [ds723]"
18370,t,,t,"Medium Scale Central Valley Riparian Vegetation and Land Use with Aggregated Delta Veg, 2011 [ds724]"
18374,t,,t,"Revised Draft Environmental Impact Report #551
Impact Report 551"
18382,t,,t,Flood Hazard Zones - Federal Emergency Management Agency (FEMA)
18385,t,,f,"County Boundaries (1:24000, from FRAP)"
18385,t,,f,"County Boundaries (1:24000, from FRAP)"
18386,t,,f,Perrmitted Gasoline Stations
18387,t,,f,Mono County Dams
18442,t,,t,"Aerial Photographs of Elkhorn Slough & Vicinity, 1994"
18442,t,,t,"Aerial Photographs of Elkhorn Slough & Vicinity, 1994"
18443,f,,t,Temperature_Salinity_Depth@RTC
18447,f,,t,Freeways - Southern California Association of Governments (SCAG)
18482,t,,f,SWRCB Coastal Water Quality Monitoring Stations
18484,t,,f,Swimming impaired waters of California (2006)
18485,t,,f,Fish consumption impaired waters of California (2006)
18493,t,,f,Delta Vision LiDAR 2009
18495,f,,t,DWR Groundwater Monitoring Site
18496,t,,t,Seismic Hazard Zones
18497,f,,t,Landslides and Geomorphic Features
18498,f,,t,geology
18499,f,,t,Repetitive Task Data
18500,t,,f,CA Oil and Geothermal wells
18502,f,,t,test map
18504,t,,t,Delta Vegetation and Land Use [ds292]
18506,t,,t,100 Meter TM data for California
18507,t,,t,California Bioregions
18508,f,,t,California Boundary
18509,t,,t,California County Boundaries
18510,f,,t,California County Boundaries (2)
18511,f,,t,Composite Spatial Dataset for Marin County Area
18512,t,,t,Dams within the jurisdiction of the State of California
18513,t,,t,Land Cover/Vegetation Layer for California
18514,f,,t,Potential areas of slides for a section of Carmel Valley Rd.
18797,f,,t,test topo
18799,t,,t,"Vernal Pool Complexes - Central Valley, 1989-1998 [ds36]"
18800,t,,t,Vegetation - San Felipe Valley [ds172]
18801,t,,t,Vegetation - Yosemite [ds200]
18802,t,,t,California Gnatcatcher Observations - 2004-2009 [ds457]
18803,t,,t,"Vegetation - Carrizo Plain ER, 2005 - 2008 [ds561]"
18804,t,,t,Vegetation - N. Sierra Foothills [ds566]
18805,t,,t,California Red-Legged Frog Range - CWHR [ds587]
18806,t,,t,California Tiger Salamander Range - CWHR [ds588]
18807,t,,t,Foothill Yellow-legged Frog Range - CWHR [ds589]
18808,t,,t,Western spadefoot Range - CWHR [ds590]
18809,t,,t,Cascades Frog Range - CWHR [ds591]
18810,t,,t,Sierra Nevada Yellow-legged Frog Range - CWHR [ds592]
18811,t,,t,Northern Leopard Frog Range - CWHR [ds593]
18812,t,,t,Willow Flycatcher Range - CWHR [ds594]
18813,t,,t,Black Rail Range - CWHR [ds595]
18814,t,,t,Oregon Spotted Frog Range - CWHR [ds597]
18815,t,,t,Western Pond Turtle Range  - CWHR [ds598]
18816,t,,t,Giant Garter Snake Range - CWHR [ds599]
18817,t,,t,Bald Eagle Range - CWHR [ds600]
18818,t,,t,Osprey Range - CWHR [ds601]
18819,t,,t,Double-crested Cormorant Range - CWHR [ds602]
18820,t,,t,Common Loon Range - CWHR [ds603]
18821,t,,t,Caspian Tern Range - CWHR [ds604]
18822,t,,t,Black Swift Range - CWHR [ds605]
18823,t,,t,Bank Swallow Range - CWHR [ds606]
18824,t,,t,Yellow Warbler Range - CWHR [ds607]
18825,t,,t,Least Bittern Range - CWHR [ds608]
18826,t,,t,Great Blue Heron Range - CWHR [ds609]
18827,t,,t,Great Egret Range - CWHR [ds610]
18828,t,,t,Snowy Egret Range - CWHR [ds611]
18829,t,,t,Arroyo Toad Range - CWHR [ds612]
18830,t,,t,Sierra Madre Yellow-legged Frog Range - CWHR [ds613]
18831,t,,t,Winter Steelhead Range [ds699]
18832,t,,t,"Coastal Cactus Wren, San Diego Co. - 2009 [ds702]"
18833,t,,t,Vegetation - McKenzie Preserve [ds703]
18834,t,,t,Stream Habitat Reach Summary - North Coast [ds63]
18835,t,,t,Stream Habitat Reach Summary - NCWAP [ds158]
18836,t,,t,"Stream Habitat Reach Summary - San Francisco Bay, Central Coast [ds159]"
18837,t,,t,Vegetation - Central Mojave Desert [ds166]
18838,t,,t,Vegetation - Point Reyes [ds169]
18839,t,,t,Chinook Abundance - Linear Features  [ds181]
18840,t,,t,Coho Abundance - Linear Features [ds183]
18841,t,,t,Steelhead Abundance - Linear Features [ds185]
18842,t,,t,"Wildlife Surveys - CDFG Lands, Region 2 [ds325]"
18855,t,,f,Beach Erosion Concern Area Lines
18856,t,,f,Beach Nourishment History (1920s to 2000)
18857,t,,t,CSMW GIS Data Packages
18858,t,,f,Beach Profile Locations
18859,t,,f,California Geological Survey Geologic Map Index
18861,t,,f,Coastal Bluff Erosion (2005)
18862,t,,f,Coastal Conditions 2000
18863,t,,f,Coastal Erosion Armoring 2005
18864,t,,f,Coastal Sand Deposits 2006
18865,t,,f,Coastal Structures and Barriers 2012
18866,t,,f,CRSMP Potential Coastal and Upland Borrow Sites 2012
18868,t,,f,CRSMP Potential Harbor Borrow Sites 2012
18869,t,,f,California Littoral Cells 2005
18870,t,,f,Marine Ecological Regions 2000
18871,t,,f,Monterey MRWPCA Interceptor Pipeline 2008
18872,t,,f,CRSMP Potential Offshore Borrow Sites 2012
18873,t,,f,Santa Barbara Littoral Cell CRSMP Beaches 2009
18874,t,,f,Santa Barbara Littoral Cell CRSMP Potential Coastal &amp; Inland Sediment Sources 2008
18875,t,,f,Santa Barbara Littoral Cell CRSMP Sensitive Habitat Areas 2009
18876,t,,f,Sediment Placement Areas 2012
18877,t,,f,San Francisco Littoral Cell CRSMP Coastal Armoring Areas 2011
18878,t,,f,San Francisco-Pacifica Coast Landslide Susceptibility 2011
18879,t,,f,San Francisco Littoral Cell CRSMP Sensitive Habitat 2012
18880,t,,f,Southern Monterey Bay Littoral Cell CRSMP Critical Erosion Sites 2008
18881,t,,f,Southern Monterey Bay Littoral Cell CRSMP CEMEX Mine Dredge Pond 2008
18882,t,,f,Southern Monterey Bay Littoral Cell CRSMP Proposed Receiver Site 2008
18883,t,,f,Southern Monterey Bay Littoral Cell CRSMP Potential Sediment Sources 2008
18884,t,,f,Southern Monterey Bay Littoral Cell CRSMP Sensitive Habitat 2008
18885,t,,f,USACE Navigation Channels 2014
18946,t,,t,2006 303d List of Water Quality Limited Segments
18947,t,,t,ASBS Discharges
18948,t,,t,Leaking Underground Fuel Tanks
18949,t,,t,Regional Water Quality Control Board Boundaries
18950,t,,f,SWRCB Sediment Sensitive Watersheds
18951,t,,t,Spills-Leaks-Investigations-Cleanups (SLIC)
18952,t,,t,State Water Quality Protection Areas / ASBS
18953,t,,t,Water Rights Data
18977,t,,f,Butte County Association of Governments: Bike Paths
19039,f,,t,Supplemental CPAD Data
19040,t,,f,CPAD 1.8 CA Protected Lands DB
19043,t,,t,Department of Boating and Waterways Coastal Hazards Catalog
19044,t,,f,Californias Ocean Resources: An Agenda for the Future
19045,t,,f,California Independent Petroleum Association
19046,t,,f,Klamath Resource Information System
19047,f,f,f,Cal State Monterey Bay Library
19048,t,,f,Marine Exchange Physical Oceanic Real Time System (PORTS)
19049,t,,f,Marine Pollution Studies Laboratory
19050,t,,f,Monterey Bay Aquarium Research Institute
19051,t,,f,NOAA Physical Oceanographic Real-Time Systems
19052,t,,f,NOS Data Explorer
19053,f,,t,California Ocean and Coastal Environmental Access Network
19054,f,,t,Oceanography and Marine Biology Journals
19055,t,,f,Pacific Sea Floor Mapping
19056,t,,f,Pacific Seismicity Theme Page
19057,t,,f,Real-time Environmental Information Network and Analysis System Project
19058,f,,t,Research Ship Information and Schedules
19059,t,,f,Scripps Institution of Oceanography Library
19060,t,,f,SeaWiFS Project
19062,f,,t,State Water Resources Control Board Water Quality Monitoring Inventory
19063,f,,t,Tidepool.org
19064,f,,t,Watershed Information Technical System
19065,t,,f,Wetlands Information System
19066,t,,t,Sonoma Ecology Center Environmental Information Catalog
19067,t,,t,Sonoma Watershed Map Poster
19068,t,,t,Wildlife Use and Habitat Connectivity on Private Lands in the Sonoma Valley Habitat Corridor
19070,t,,t,"2004 Land Cover, Sonoma Creek Watershed"
19071,t,,t,"Annual reservoir water levels at Suttonfield Lake and Fern Lake, Sonoma Developmental Center, Eldridge, California"
19072,t,,t,Arundo donax Locations on Putah Creek
19073,t,,t,Arundo donax Locations on San Francisquito Creek
19074,t,,t,Arundo donax Locations on Sonoma Creek
19075,t,,t,Arundo donax Locations on the Napa River
19076,t,,t,Arundo donax Locations on Walnut Creek
19077,t,,t,Arundo donax Observations in California
19078,t,,t,Benthic Macroinvertebrate sampling locations
19079,t,,t,Calaveras River Invasives
19080,t,,t,"Constructed Fish Passage Barriers, 1946 - 1977"
19081,t,,t,"Fishing Popularity, Sonoma Creek &amp; Tributaries, c. 1920 - 1970"
19082,t,,t,"General Land Office Vegetation Survey, Sonoma Valley"
19083,t,,t,Geology upstream of PV sample points
19084,t,,t,"Groundwater Recharge Areas, Sonoma Creek Watershed, Sonoma County, California"
19085,f,,t,Historical Railroad Stations of Sonoma Valley
19086,t,,t,Land cover upstream of PV Sample locations
19087,t,,t,"Large Oak Census, Sonoma Valley, 2004 - 2006"
19088,t,,t,"Marin County Arundo, 2007"
19089,t,,t,"Monthly rainfall at Sonoma Developmental Center, Eldridge, California, 1953-2008"
19090,t,,t,"Petaluma Watershed Arundo, 2007"
19091,t,,t,Sampling Locations for Spawning Gravel Permeability and Pool Filling by Fine Sediment
19092,t,,t,Sonoma Creek Watershed Limiting Factors Analysis.  Final
19093,t,,t,Sonoma Valley County Sanitation District GIS - Manholes (rectified)
19094,t,,t,"Sonoma Valley Fish Passage Barriers, 1946-1977"
19095,t,,t,"Summer Water Temperatures, 1946-1977"
19096,t,,t,Temperature monitoring locations
19097,t,,t,Temperature monitoring locations in Sonoma Creek Watershed
19098,t,,t,TEST - Sonoma Creek Habitat Inventory
19099,t,,t,The Oral History Project
19100,t,,t,"Trout catch on reaches of Sonoma Creek and Tributaries, 1948-1978"
19101,t,,t,"Trout Population, 1966, Sonoma Creek Watershed"
19102,t,,t,Trout population change in Sonoma Valley Watershed from the 1960s to the 1970s
19103,t,,t,"Trout population, Sonoma Valley Watershed, 1974-1977"
19104,t,,t,Watershed Areas
19110,t,,f,Inyo National Forest Fire History
19111,t,,f,Inyo National Forest Lakes Layer
19112,t,,f,Inyo National Forest LMP Management Area
19113,t,,f,Inyo National Forest L&RMP Land Suitability Class
19114,t,,f,Inyo National Forest Modified Yield Timber Type(s)
19115,t,,f,Inyo National Forest Plantation Inventory Plots
19116,t,,f,Inyo National Forest Proclaimed National Forest
19117,t,,f,Inyo National Forest Research Natural Areas
19118,t,,f,Inyo National Forest Special Areas
19119,t,,f,Inyo National Forest Special Interest Areas
19120,t,,f,Inyo National Forest State and County
19121,t,,f,Inyo National Forest Streamside/Riparian Mgmt. Zone
19122,t,,f,Inyo National Forest Streams Layer
19123,t,,f,Inyo National Forest Transportation
19124,t,,f,Inyo National Forest Unknown Layer
19125,t,,f,Inyo National Forest Unsuitable Forest Land
19126,t,,f,Inyo National Forest USGS 7.5 Minute Quadrangles
19127,t,,f,Inyo National Forest Visual Quality Zone (Adopted VQO)
19128,t,,f,Inyo National Forest Wilderness - Existing and Proposed
19129,t,,f,"Inyo National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19130,t,,f,Jepson Regions of California Data Dictionary
19131,t,,f,"Kuchler Potential Vegetation for California, 1976"
19132,t,,f,Lake Tahoe Basin Administrative National Forest
19133,t,,f,Lake Tahoe Basin Developed Recreation Sites -   Existing and Proposed
19134,t,,f,Lake Tahoe Basin Digital Elevation Model
19135,t,,f,Lake Tahoe Basin Existing Vegetation
19136,t,,f,Lake Tahoe Basin Fire History
19137,t,,f,Lake Tahoe Basin Integrated Inventory Plots
19138,t,,f,Lake Tahoe Basin Lakes Layer
19139,t,,f,Lake Tahoe Basin Low Site Timberland
19140,t,,f,Lake Tahoe Basin L&RMP Land Suitability Class
19141,t,,f,Lake Tahoe Basin Modified Yield Timber Type(s)
19142,t,,f,Stanislaus National Forest Unknown Layer
19143,t,,f,Stanislaus National Forest Unsuitable Forest Land
19144,t,,f,Stanislaus National Forest USGS 7.5 Minute Quadrangles
19145,t,,f,Stanislaus National Forest Visual Quality Zone (Adopted VQO)
19146,t,,f,Stanislaus National Forest Wilderness - Existing and Proposed
19147,t,,f,"Stanislaus National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19148,t,,f,State Soil Geographic Database (STATSGO) for California
19149,t,,f,Tahoe National Forest Administrative National Forest
19150,t,,f,Tahoe National Forest Administrative/ Special Use Sites
19151,t,,f,Tahoe National Forest Deer Emphasis Areas
19152,t,,f,Tahoe National Forest Developed Recreation Sites -   Existing and Proposed
19153,t,,f,Tahoe National Forest Digital Elevation Model
19154,t,,f,Tahoe National Forest Existing Vegetation
19155,t,,f,Tahoe National Forest Fire History
19156,t,,f,Tahoe National Forest Lakes Layer
19157,t,,f,Tahoe National Forest LMP Management Area
19158,t,,f,Tahoe National Forest L&RMP Land Suitability Class
19159,t,,f,Sierra National Forest Deer Emphasis Areas
19160,t,,f,1990 Housing Density in the Sierra Nevada by Census Block
19161,t,,f,Tahoe National Forest Meadows Mgmt. Zone
19162,t,,f,Tahoe National Forest Modified Yield Timber Type(s)
19163,t,,f,Tahoe National Forest Old Growth/Stand Structure Inventory Plots
19164,t,,f,Tahoe National Forest Plantation Inventory Plots
19165,t,,f,Tahoe National Forest Proclaimed National Forest
19166,t,,f,Tahoe National Forest Rangeland Emphasis
19167,t,,f,Tahoe National Forest Ranger Districts and Compartment
19168,t,,f,Tahoe National Forest Research Natural Areas
19169,t,,f,Tahoe National Forest Special Areas
19170,t,,f,Tahoe National Forest Special Interest Areas
19171,t,,f,Tahoe National Forest Spotted Owl Habitat
19172,t,,f,Tahoe National Forest State and County
19173,f,,t,California Zip Code Boundaries 1994
19174,t,,f,Yosemite National Park Wilderness Boundary
19175,t,,f,"Yosemite National Park, Fires 1931-1993"
19176,t,,f,Yosemite National Park Digital Elevation Model
19177,t,,f,Water Bodies in the Central Sierra Nevada
19178,t,,f,Toiyabe National Forest Wilderness
19179,t,,f,Modoc National Forest Existing Vegetation
19180,t,,f,Modoc National Forest FIA Grid Inventory Plots
19181,t,,f,Modoc National Forest Fire History
19182,t,,f,Modoc National Forest Furbearer Habitat
19183,t,,f,Modoc National Forest Lakes Layer
19184,t,,f,Modoc National Forest Low Site Timberland
19185,t,,f,Modoc National Forest L&RMP Land Suitability Class
19186,t,,f,Modoc National Forest Plantation Inventory Plots
19187,t,,f,Modoc National Forest Proclaimed National Forest
19188,t,,t,Modoc National Forest Ranger Districts and Compartment
19189,t,,f,Modoc National Forest Recreation Emphasis (Adopted ROS)
19190,t,,f,Modoc National Forest Research Natural Areas
19191,t,,f,Modoc National Forest Special Interest Areas
19192,t,,f,Modoc National Forest State and County
19193,t,,f,Modoc National Forest Streamside/Riparian Mgmt. Zone
19194,t,,f,Modoc National Forest Streams Layer
19195,t,,f,Modoc National Forest Transportation
19196,t,,f,Modoc National Forest Unknown Layer
19197,t,,f,Modoc National Forest Unsuitable Forest Land
19198,t,,f,Modoc National Forest USGS 7.5 Minute Quadrangles
19199,t,,f,Modoc National Forest Visual Quality Zone (Adopted VQO)
19200,t,,f,Modoc National Forest Wilderness - Existing and Proposed
19201,t,,f,Nevada County: Change in Housing Density from 1990 to General Plan
19202,t,,f,Nevada County: General Plan
19203,t,,f,Nevada County: Land Tenure
19204,t,,f,Nevada County: Major Roads
19205,t,,f,Nevada County: Nonresident Land Ownership by County
19206,t,,f,Nevada County: Parcel Mapbook Pages
19207,t,,f,Nevada County: Places and Unincorporated Areas
19208,t,,f,Nevada County: Water Bodies
19209,t,,f,Northern and Southern Sierra Nevada Boundaries
19210,t,,f,Plumas National Forest Administrative National Forest
19211,t,,f,Plumas National Forest Defensible Fuel Profile Zones
19212,t,,f,Plumas National Forest Developed Recreation Sites -   Existing and Proposed
19213,t,,f,Plumas National Forest Digital Elevation Model
19214,t,,f,Plumas National Forest Existing Vegetation
19215,t,,f,Plumas National Forest Fire History
19216,t,,f,Plumas National Forest Integrated Inventory Plots
19217,t,,f,Plumas National Forest Lakes Layer
19218,t,,f,Plumas National Forest Low Site Timberland
19219,t,,f,Plumas National Forest L&RMP Land Suitability Class
19220,f,,f,California and Nevada Counties in Sierra Bioregion
19221,t,,f,Areas of Late Successional Emphasis (ALSEs) Polygon Id List
19222,t,,f,Bailey Land Capability (1974)
19223,t,,f,Barriers to Fish Migration on Major Streams in the Sierra Nevada
19224,t,,f,Biodiversity Management Area Selection (BMAS) Model Layer
19225,t,,f,Biodiversity Management Area Selection (BMAS) Model Layer Data D
19226,t,,f,BLM Resource Units
19227,f,,t,Block Group Aggregations
19228,t,,f,CALVEG for the SNEP Study Area
19229,t,,f,Central Valley Chinook Salmon Areas
19230,t,,f,Central Valley Chinook Salmon Remnant-Intermittent Distribution
19231,t,,f,Central Valley Historic Range of Chinook Salmon
19232,f,,t,California County Boundaries 1994
19233,f,,t,County Boundaries in the Central Sierra Nevada
19234,t,,f,County Boundaries Within Sierra Bioregion
19235,t,,f,Core Sierra Nevada Ecoregion
19236,t,,f,Dams Within the Jurisdiction of the State of California
19237,t,,f,Digital Elevation Models of Selected USGS 1:24K Quadrants
19238,t,,f,Distribution of Rare Plants by Topographic Quadrangle in the Sierra Nevada
19239,t,,f,Stanislaus National Forest Lakes Layer
19240,t,,f,Stanislaus National Forest L&RMP Land Suitability Class
19241,t,,f,Stanislaus National Forest Meadows Mgmt. Zone
19242,t,,f,Stanislaus National Forest Plantation Inventory Plots
19243,t,,f,Stanislaus National Forest Proclaimed National Forest
19244,t,,f,Stanislaus National Forest Ranger Districts and Compartment
19245,t,,f,Stanislaus National Forest Research Natural Areas
19246,t,,f,Stanislaus National Forest Special Areas
19247,t,,f,Stanislaus National Forest Special Interest Areas
19248,t,,f,Stanislaus National Forest Spotted Owl Habitat
19249,t,,f,Stanislaus National Forest State and County
19250,t,,f,Stanislaus National Forest Streamside/Riparian Mgmt. Zone
19251,t,,f,Stanislaus National Forest Streams Layer
19252,t,,f,Stanislaus National Forest Transportation
19253,t,,f,Plumas National Forest Ranger Districts and Compartment
19254,t,,f,Plumas National Forest Research Natural Areas
19255,t,,f,Plumas National Forest Special Areas
19256,t,,f,Plumas National Forest Special Interest Areas
19257,t,,f,Plumas National Forest State and County
19258,t,,f,Plumas National Forest Spotted Owl Habitat
19259,t,,f,Plumas National Forest Streamside/Riparian Mgmt. Zone
19260,t,,f,Plumas National Forest Streams Layer
19261,t,,f,Plumas National Forest Transportation
19262,t,,f,Plumas National Forest Unknown Layer
19263,t,,f,Plumas National Forest Unsuitable Forest Land
19264,t,,f,Plumas National Forest USGS 7.5 Minute Quadrangles
19265,t,,f,Plumas National Forest Visual Quality Zone (Adopted VQO)
19266,t,,f,Plumas National Forest Wilderness - Existing and Proposed
19267,t,,f,"Plumas National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19268,t,,f,Population-weighted Centers
19269,t,,f,Potential Aquatic Diversity Management Areas (ADMAs)
19270,t,,f,Rivers and Streams for Salmon Distribution Maps
19271,t,,f,Selected Population and Housing Attributes of Block Group Parts
19272,t,,f,Sequoia-Kings Canyon National Park Digital Elevation Model
19273,t,,f,Sequoia National Forest Administrative National Forest
19274,t,,f,Sequoia National Forest Administrative/ Special Use Sites
19275,t,,f,Sequoia National Forest Deer Emphasis Areas
19276,t,,f,Sequoia National Forest Developed Recreation Sites -   Existing and Proposed
19277,t,,f,Sequoia National Forest Digital Elevation Model
19278,t,,f,Sequoia National Forest Existing Vegetation
19279,t,,f,Sequoia National Forest Fire History
19280,t,,f,Sequoia National Forest Giant Sequoia Management
19281,t,,f,Sequoia National Forest Lakes Layer
19282,t,,f,Sequoia National Forest L&RMP Land Suitability Class
19283,t,,f,Sequoia National Forest Meadows Mgmt. Zone
19284,t,,f,Sequoia National Forest Modified Yield Timber Type(s)
19285,t,,f,Sequoia National Forest Old Growth/Stand Structure Inventory Plots
19286,t,,f,Sequoia National Forest Plantation Inventory Plots
19287,t,,f,Sequoia National Forest Proclaimed National Forest
19288,t,,f,Sequoia National Forest Ranger Districts and Compartment
19289,t,,f,Sequoia National Forest Research Natural Areas
19290,t,,f,El Dorado National Forest Deer Emphasis Areas
19291,t,,f,El Dorado National Forest Defensible Fuel Profile Zones
19292,t,,f,El Dorado National Forest Developed Recreation Sites -   Existing and Proposed
19293,t,,f,El Dorado National Forest Digital Elevation Model
19294,t,,f,El Dorado National Forest Existing Vegetation
19295,t,,f,El Dorado National Forest Fire History
19296,t,,f,El Dorado National Forest Integrated Inventory Plots
19297,t,,f,El Dorado National Forest Lakes Layer
19298,t,,f,El Dorado National Forest Low Site Timberland
19299,t,,f,El Dorado National Forest L&RMP Land Suitability Class
19300,t,,f,Sequoia National Forest Sensitive Soils
19301,t,,f,Sequoia National Forest Special Areas
19302,t,,f,Sequoia National Forest Special Interest Areas
19303,t,,f,Sequoia National Forest Spotted Owl Habitat
19304,t,,f,Sequoia National Forest State and County
19305,t,,f,Sequoia National Forest Streamside/Riparian Mgmt. Zone
19306,t,,f,Sequoia National Forest Streams Layer
19307,t,,f,Sequoia National Forest Transportation
19308,t,,f,Sequoia National Forest Unknonw Layer
19309,t,,f,Sequoia National Forest Unknown Layer
19310,t,,f,Sequoia National Forest Unsuitable Forest Land
19311,t,,f,Sequoia National Forest USGS 7.5 Minute Quadrangles
19312,t,,f,Sequoia National Forest Visual Quality Zone (Adopted VQO)
19313,t,,f,Sequoia National Forest Wilderness - Existing and Proposed
19314,t,,f,"Sequoia National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19315,t,,f,Sierra National Forest Administrative National Forest
19316,t,,f,Lassen National Forest Developed Recreation Sites -   Existing and Proposed
19317,t,,f,Lassen National Forest Digital Elevation Model
19318,t,,f,Lassen National Forest Existing Vegetation
19319,t,,f,Lassen National Forest FIA Grid Inventory Plots
19320,t,,f,Lassen National Forest Fire History
19321,t,,f,Lassen National Forest Furbearer Habitat
19322,t,,f,"Sierra National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19323,t,,f,Sierra Nevada Ecosystem Project Major River Basins
19324,t,,f,Sierra Nevada Ecosystem Project Study Area Boundary
19325,t,,f,Sierra Nevada Ecosystem Project Subregions
19326,t,,f,Sierra Nevada Fire Probability Map
19327,t,,f,Sierra Nevada Historic Fishless Area
19328,t,,f,Sierra Nevada Regional Fuel Map
19329,t,,f,Sierra Nevada Region Digital Elevation Model
19330,t,,f,Sierra Nevada Tertiary Floras
19331,t,,f,Stanislaus National Forest Administrative National Forest
19332,t,,f,Stanislaus National Forest Administrative/ Special Use Sites
19333,t,,f,Stanislaus National Forest Developed Recreation Sites -   Existing and Proposed
19334,t,,f,Stanislaus National Forest Digital Elevation Model
19335,,,t,Stanislaus National Forest Existing Vegetation
19336,t,,f,Stanislaus National Forest Fire History
19337,t,,f,Stanislaus National Forest Furbearer Habitat
19338,t,,f,Stanislaus National Forest Integrated Inventory Plots
19339,t,,f,El Dorado National Forest Meadows Mgmt. Zone
19340,t,,f,El Dorado National Forest Modified Yield Timber Type(s)
19341,t,,f,El Dorado National Forest Plantation Inventory Plots
19342,t,,f,El Dorado National Forest Proclaimed National Forest
19343,t,,f,El Dorado National Forest Ranger Districts and Compartment
19344,t,,f,El Dorado National Forest Research Natural Areas
19345,t,,f,El Dorado National Forest Riparian Influence and Land Use Zones
19346,t,,f,El Dorado National Forest Roadless Regions Greater Than 500 Acres
19347,t,,f,El Dorado National Forest Special Interest Areas
19348,t,,f,El Dorado National Forest Spotted Owl Habitat
19349,t,,f,El Dorado National Forest State and County
19350,t,,f,El Dorado National Forest Streamside/Riparian Mgmt. Zone
19351,t,,f,El Dorado National Forest Streams Layer
19352,t,,f,El Dorado National Forest Transportation
19353,t,,f,El Dorado National Forest Unknown Layer
19354,t,,f,El Dorado National Forest Unsuitable Forest Land
19355,t,,f,El Dorado National Forest USGS 7.5 Minute Quadrangles
19356,t,,f,El Dorado National Forest Visual Quality Zone (Adopted VQO)
19357,t,,f,El Dorado National Forest Wilderness - Existing and Proposed
19358,t,,f,"El Dorado National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19359,t,,f,Toiyabe National Forest Old Growth
19360,t,,f,"Tahoe Vegetation, State Board of Forestry 1887-1888 polygon data"
19361,t,,f,"Tahoe Vegetation, State Board of Forestry 1887-1888 point data"
19362,t,,f,"Tahoe National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19363,t,,f,Tahoe National Forest Wilderness - Existing and Proposed
19364,t,,f,Tahoe National Forest Visual Quality Zone (Adopted VQO)
19365,t,,f,Tahoe National Forest USGS 7.5 Minute Quadrangles
19366,t,,f,Tahoe National Forest Unknown Layer
19367,t,,f,Tahoe National Forest Transportation
19368,t,,f,Tahoe National Forest Streams Layer
19369,t,,f,Tahoe National Forest Streamside/Riparian Mgmt. Zone
19370,t,,f,Lake Tahoe Basin Proclaimed National Forest
19371,t,,f,Lake Tahoe Basin Recreation Emphasis (Adopted ROS)
19372,t,,f,Lake Tahoe Basin Research Natural Areas
19373,t,,f,Lake Tahoe Basin Special Interest Areas
19374,t,,f,Lake Tahoe Basin State and County
19375,t,,f,Lake Tahoe Basin Streamside/Riparian Mgmt. Zone
19376,t,,f,Lake Tahoe Basin Streams Layer
19377,t,,f,Lake Tahoe Basin Transportation
19378,t,,f,Lake Tahoe Basin Unknown Layer
19379,t,,f,Lake Tahoe Basin USGS 7.5 Minute Quadrangles
19380,t,,f,Lake Tahoe Basin Visual Quality Zone (Adopted VQO)
19381,t,,f,Lake Tahoe Basin Wilderness - Existing and Proposed
19382,t,,f,"Lake Tahoe Basin Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19383,t,,f,Lake Tahoe Hydrographic-monitoring sites
19384,t,,f,Land Tenure in the Central Sierra Nevada
19385,t,,f,Land Tenure in the Sierra Nevada by Major Census Divisions
19386,t,,f,Lassen National Forest Administrative National Forest
19388,t,,f,El Dorado: 1990 Housing Density by Census Block
19389,t,,f,El Dorado: Change in Housing Density from 1990 to General Plan (alternate)
19390,t,,f,El Dorado: Change in Housing Density from 1990 to General Plan (project)
19391,t,,f,El Dorado: General Plan (Alternate) Impact on Vegetation (Holland)
19392,t,,f,El Dorado: General Plan (Alternate) Impact on Vegetation (WHR)
19393,t,,f,El Dorado: General Plan (Project) Impact on Vegetation (Holland)
19394,t,,f,El Dorado: General Plan Proposal (Alternate) 1993
19395,t,,f,El Dorado National Forest Administrative National Forest
19396,t,,f,El Dorado National Forest Administrative/ Special Use Sites
19397,t,,f,El Dorado: Parcel Mapbook Pages
19398,t,,f,California Gap Analysis Vegetation Layer
19399,t,,f,California Gap Analysis Vegetation Layer Data Dictionary
19400,t,,f,"Giant Sequoia, Sierra Nevada Ecosystem Project Compilation, Data Dictionary"
19401,t,,f,"Giant Sequoia, Sierra Nevada Ecosystem Project Compilation (points)"
19402,t,,f,"Giant Sequoia, Sierra Nevada Ecosystem Project Compilation (polygons)"
19403,t,,f,Historical Changes in Housing Density in the Sierra Nevada
19404,t,,f,Historical Fires on U.S. Forest Service Lands
19405,t,,f,Hydroelectric Power Plants in the Sierra Nevada
19406,t,,f,Index of Biotic Integrity Watersheds
19407,t,,f,Intermittent Waterways for Salmon Distribution Maps
19408,t,,f,Inyo National Forest Administrative National Forest
